관광지명,주소,상세정보,해시태그_sub,평균별점,주소_동별,연락처,위도,경도,해시태그,상세페이지_url
다이나믹메이즈,제주특별자치도 서귀포시 표선면 번영로 2644,"다이나믹메이즈는 날씨에 구애받지 않고 즐기는 실내 액티비티다. 요즘 인기인 ‘방탈출’과 비슷한 콘셉트로 미로를 빠져나오기 위해 여러 가지 미션을 수행해야 한다. 가족이나 친구, 연인과 한 팀이 되어 서로 머리를 맞대 문제를 풀고 장애물을 뛰어넘으며 탈출구를 향해 달리는 색다른 재미를 느낄 수 있다.","실내,테마공원,아이,비,눈,겨울,우수관광사업체,실내관광지,체험,레저,체험,어린이,어트랙션,안전여행스탬프",별점(5점만점에 5점),표선면 성읍리,(+82) 064-805-0906/0910,33.3991114773805,126.784705796572,"['#실내', '#테마공원', '#아이', '#비.눈', '#겨울', '#우수관광사업체', '#실내관광지', '#체험', '#레저/체험', '#어린이', '#어트랙션', '#안전여행스탬프']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021429&menuId=DOM_000001718000000000#p35
당오름,제주특별자치도 제주시 구좌읍 송당리 산 199-1,"오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


제주 무속신앙의 본고장이라 할 수 있는 송당은 마을 이름부터가 당에 연관되어 있으며, 이곳에 있는 당오름은 송당초등학교 남서쪽 약 400m지점에 남동～서북 방향으로 가로로 누워 있다. 이 오름은 전체적으로 나직하고 둥그스름한 몸집에 남동쪽을 머리로 하여 서북 쪽은 비교적 완만한 사면을 이루고, 북쪽 사면이 얕게 패어 내리면서 북서쪽으로 침식된 말굽형 화구를 지닌 화산체이다. 신당은 당오름 북서쪽 기슭의 당내라는 냇가에 자리잡고 있으며, 전사면이 삼나무, 해송이 잡목과 함께 우거져 울창한 숲을 이루고 있다. [유래]오름 북서쪽 기슭에 당이 있는데 연유하여 당오름이라 부르고 있다.","커플,친구,혼자,맑음,오름,자연경관,도보여행,도보",별점(5점만점에 5점),구좌읍 송당리,(+82),33.4660868077143,126.776907427325,"['#커플', '#친구', '#혼자', '#맑음', '#오름', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500129&menuId=DOM_000001718000000000#p35
당오름(한경면),제주특별자치도 제주시 한경면 용수리 산 18,"오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


당산봉은 제주시 한경면 용수리에 있는 오름으로 올레 12코스의 끝자락에 있으며 세계지질공원 명소이기도 하다. 당산봉은 물과 마그마의 폭발적인 반응에 의해 형성된 수성화산체로 서귀포시 안덕면에 있는 산방산과 용머리와 더불어 제주도에서 가장 오래된 화산체 중 하 나이다. 당산봉이라는 명칭은 오래전부터 뱀을 제사 지내는 신당(차귀당)이 있었다고 하여 붙여진 이름이다. 당산봉은 15분의 짧은 코스인 A코스와 40분이 소요되는 B코스로 나누어지니 시간에 맞춰 둘러보는 것도 좋다. 당산봉 정상까지 경치를 충분히 감상하면서 오르다보면 정상 바로 밑으로 거북바위와 전망대가 있다. 전망대에서 북쪽으로는 신창 풍차해안도로가 이어지고 남쪽으로는 수월봉, 산방산까지의 푸른 해안이 한눈에 펼쳐진다. 푸른 해안과 함께 한경면의 고즈넉한 평야의 풍경을 즐기는 것 또한 일품이다.  ","오름,걷기,등산,맑음,가을,자연경관,도보여행,도보",별점(5점만점에 5점),한경면 용수리,(+82) 064-710-6072,33.3082689284321,126.173556061132,"['#오름', '#걷기/등산', '#맑음', '#가을', '#자연경관', '#도보여행', '#도보']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500131&menuId=DOM_000001718000000000#p35
"대수산봉(큰물뫼,물미오름)",제주특별자치도 서귀포시 성산읍 고성리 2039-1,"오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


성산읍사무소 뒤편에 위치한 오름으로, 일주도로 성산읍사무소 남쪽 신양리 입구 반대편으로 농로가 오름 기슭까지 시멘트포장길이 나 있어 쉽게 접근할 수 있다. 전사면이 완만하게 서너 개의 기복으로 이루어져 있으며, 정상 부분에는 꽤 넓은 산마루가 길게 이어지면서 중간 쯤에 얕게 패인 타원형의 분화구가 무성한 풀에 덮힌 채 남아 있다. 조선 시대 때 이 오름 정상에 봉수대가 있어 북동쪽으로는 성산(城山)봉수, 남서쪽으로는 독자(獨子)봉수와 교신했었다는 봉수대 흔적이 어렴풋이 남아있다. 주요 식생으로는 산정부를 제외한 전사면이 삼나무와 해송으로 조림되어 울창한 숲을 이루고 있다. 원래 물뫼(물미)라 했던 것이 동쪽에 이웃한 족은물뫼(小水山峰)와 구별하여 큰물뫼(큰물미)라고 부르게 되었다고 하며, 한자로는 그 뜻을 빌어 대수산봉(大水山峰)이라 표기하고 있다.","부모,아이,친구,커플,혼자,맑음,오름,자연경관,도보여행,도보,어린이",별점(5점만점에 4점),성산읍 고성리,(+82),33.4356913008759,126.903356459778,"['#부모', '#아이', '#친구', '#커플', '#혼자', '#맑음', '#오름', '#자연경관', '#도보여행', '#도보', '#어린이']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500134&menuId=DOM_000001718000000000#p36
대정해변(하모해변),제주특별자치도 서귀포시 대정읍 하모리,"모슬포와 가까운 곳에 위치해 있어 모슬포 해수욕장이라 불리기도 하는 하모해변은 과거에 해수욕장으로 이용되기도 하였으나, 모래 유실과 돌출된 암반 등에 의한 안전사고 우려가 높아 현재는 폐장된 상태이다. 하모해변은 올레 10코스 지점 중 하 나이며 해변 근처에 야영장이 있다. 텐트를 칠 수 있는 구역이 10개 이상 마련되어 있는데, 성수기에는 유료로 제공되고 있어 사전 문의가 필요하다. 여름 성수기에는 바닷속을 걸어 다니며 열대어와 산호초를 볼 수 있는 ‘씨워킹’이라는 이색 해양 스포츠를 경험할 수 있으며, 하모해변 주차장 맞은편에는 해바라기 밭이 산방산을 배경으로 장관을 이룬다.","커플,친구,아이,맑음,해변,자연경관,어린이",별점(5점만점에 4점),대정읍 하모리,(+82) 064-760-2772,33.2226190237996,126.25393653271,"['#커플', '#친구', '#아이', '#맑음', '#해변', '#자연경관', '#어린이']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000020931&menuId=DOM_000001718000000000#p36
대포포구,제주특별자치도 서귀포시 대포로,"대포동에 있는 포구로, 대포동은 주상절리가 아름답게 펼쳐진 지삿개 해안과 약천사가 자리 잡고 있어 많은 관광객이 찾는 곳이다. 대포 마을 주변은 경사가 완만한 용암 지대가 넓게 분포해 있고, 끝없이 펼쳐진 바다와 넓은 초지대의 울창한 삼림지대가 있다. 대포포구는 월평마을의 아왜낭목에서 안덕계곡의 대평포구에 이르는, 제주올레 8코스 중간에 자리 잡고 있다. 또한 대포항에서는 요트 투어가 가능하며, 360도로 회전하는 제트보트 등의 이색적인 해상 스포츠도 경험할 수 있다.","포구,해변,문화유적지,자연경관,역사유적",별점(5점만점에 4점),대포동 ,(+82) --,33.2419341340771,126.432274151534,"['#포구', '#해변', '#문화유적지', '#자연경관', '#역사유적']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021006&menuId=DOM_000001718000000000#p36
도치돌 알파카목장,제주특별자치도 제주시 애월읍 도치돌길 293,"도치돌 알파카목장은 제주 유일의 알파카전문목장으로 다양한 알파카들을 볼 수 있다. 제주 청정 숲 속에서 알파카를 비롯 양, 염소, 말, 토끼, 닭 등의 동물들에게 먹이를 주며  교감체험을 할 수 있다. 목장 내 마련된 자연 그대로의 산책로를 거닐며 힐링하실 수 있는 알파카목장이다.","아이,커플,맑음,흐림,휴식,힐링,체험관광,사계절,자연경관,체험,어린이,어트랙션,반려동물,반려동물동반입장,반려동물동반_관광지",별점(5점만점에 4점),애월읍 납읍리,(+82) 064-799-6690,33.4099506881118,126.36573023443,"['#아이', '#커플', '#맑음', '#흐림', '#휴식/힐링', '#체험관광', '#사계절', '#자연경관', '#체험', '#어린이', '#어트랙션', '#반려동물', '#반려동물동반입장', '#반려동물동반_관광지']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010953&menuId=DOM_000001718000000000#p36
동산농원 딸기체험장,제주특별자치도 제주시 한경면 저지리 1448-2,한경면 저지리에 위치한 동산농원 딸기체험장은 무농약 인증받은 농원으로 체험하면서 딸기 시식은 물론이고 한 팩 가득 담아 싱싱한 딸기를 직접 수확할 수 있다. 체험하기 전 입구에서 딸기 따는 방법을 익힌 후 입장하면 빨갛게 주렁주렁 메달린 토실한 딸기를 따는 체험이 시작된다. 기간 별로 체험료가 상이하며 딸기 생산량에 따라 체험이 제한될 수 있으니 방문 전 꼭 문의해야 한다.,"친구,아이,커플,실내,체험관광,체험,어린이,어트랙션",별점(5점만점에 4점),한경면 저지리,(+82) 010-9838-2479,33.333590023073,126.245959740199,"['#친구', '#아이', '#커플', '#실내', '#체험관광', '#체험', '#어린이', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000022262&menuId=DOM_000001718000000000#p36
둔지봉,제주특별자치도 제주시 구좌읍 한동리 산 40,"오름은 주소가 산지로 되어있어, 내비게이션 검색 시 정확한 위치를 알 수 없거나, 주차장이 따로 없는 곳이 많습니다. 또한 일부 오름은 사유지로, 출입이 제한되거나 통제되어있는 곳도 있습니다. 이에, 오름 방문 시에는 사전에 제주관광정보센터(064-740-6000) 등을 통해 정확한 정보를 확인하시고 방문하시기 바랍니다.


‘둔지’는 제주 방언으로 ‘평지보다 조금 높은 곳’을 가리키는 말로, ‘둔지봉’은 주변에 둔지(용암 암설류 등)가 많은데 연유하여 붙여진 이름이다. 둔지봉은 잘 알려져 관광객이 많이 찾는 오름은 아니나, 정상에서의 전망은 유명 오름에 뒤지지 않는다. 그리 높은 오름은 아니나, 오르는 도중에 다소 가파른 구간이 존재한다. 둔지봉은 남서쪽으로 벌어진 말굽형 화구를 가지고 있는데, 원지형이 비교적 잘 보존되어 있다. 화구 앞쪽에는 용암 부스러기로 이루어진 작은 구릉들이 많이 있다. 둔지봉은 소나무, 삼나무, 편백나무 군락으로 이루어져 있으며 해송과 억새 또한 넓게 분포하고 있다. 오름을 오르다 보면 각양각색의 돌담으로 둘린 무덤이 많은 것을 볼 수 있다.

오름의 북쪽에 위치한 입구에 나타나는 해송 구간과 억새 구간은 급경사를 이루고 있고 오름의 남쪽으로는 풀밭이 있다. 오름을 오르는 도중 우측을 바라보면 지미봉과 우도를 조망할 수 있다. 또한, 뒤를 돌아보면 사진작가 김영갑 선생의 구름의 언덕도 보인다. 날씨가 좋은 날 정상에 오르게 되면 한라산과 구좌읍, 조천읍 내의 오름들을 모두 조망할 수 있다. 둔지봉의 밑자락에는 구름의 언덕이 위치하고 있다. 한적한 둔지봉을 오르며 혼자만을 시간을 갖거나 제주도의 풍경을 감상한다면 제주도의 매력을 더욱 깊게 느낄 수 있을 것이다.","오름,걷기,등산,자연경관",별점(5점만점에 4점),구좌읍 한동리,(+82) 064-783-2619,33.502866924037,126.796490636361,"['#오름', '#걷기/등산', '#자연경관']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500163&menuId=DOM_000001718000000000#p36
라온골프클럽,제주특별자치도 제주시 한경면 용금로 998,"유러피언(EPGA)투어 ‘1인자’ 콜린 몽고메리가 설계하고 ‘골프 황제’ 타이거우즈가 극찬한 골프 코스이다. 국내 골프장 중 유일하게 눈 또는 바람, 안개 때문에 라운딩이 취소될 경우 항공료와 숙박비 등 여행경비 일체를 돌려주는 '머니 백 개런티(Money Back Guarantee)'제도를 시행하고 있다. 또한 80실 규모의 골프 빌리지와 전천후 실내 돔 마장과 400m 직선 주로, 1.8km의 외승 주로, 클럽하우스 등을 갖춘 라온승마클럽을 운영하고 있다.","커플,친구,액티비티,골프,체험,레저,체험,어트랙션",별점(5점만점에 4점),한경면 저지리,(+82) 064-795-8000,33.3446191070975,126.278270296289,"['#커플', '#친구', '#액티비티', '#골프', '#체험', '#레저/체험', '#어트랙션']",https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500169&menuId=DOM_000001718000000000#p36
