관광지명,group_1,group_1_tag,group_2,group_2_tag,group_3,group_3_tag,group_4,group_4_tag,group_5,group_5_tag,Group,group1,group2,group3,group4,group5
제주올레 19코스,7.0,"['도보', '걷기', '등산', '친구', '올레', '봄', '가을']",1.0,['친구'],0.0,,1.0,['친구'],0.0,,7.0,1,0,0,0,0
제주올레 1코스,7.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",7.0,1,0,0,0,0
제주올레 20코스,9.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",9.0,1,0,0,0,0
제주올레 21코스,9.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",9.0,1,0,0,0,0
제주올레 2코스,9.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄', '가을']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",9.0,1,0,0,0,0
제주올레 3코스,7.0,"['도보', '자연', '경관', '친구', '맑음', '커플', '올레']",11.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '관광']",1.0,['관광'],5.0,"['체험', '관광', '맑음', '커플', '친구']",4.0,"['관광', '경관', '맑음', '자연']",11.0,0,1,0,0,0
제주올레 4코스,8.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '가을']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",8.0,1,0,0,0,0
제주올레 5코스,8.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '맑음', '올레']",5.0,"['경관', '자연', '맑음', '친구', '여름']",0.0,,3.0,"['맑음', '친구', '여름']",3.0,"['경관', '맑음', '자연']",8.0,1,0,0,0,0
제주올레 6코스,10.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '맑음', '커플', '올레', '봄']",12.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '관광', '사계절']",2.0,"['관광', '사계절']",5.0,"['체험', '관광', '맑음', '커플', '친구']",4.0,"['관광', '경관', '맑음', '자연']",12.0,0,1,0,0,0
제주올레 7-1코스,8.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '봄']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",8.0,1,0,0,0,0
제주올레 7코스,7.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레']",4.0,"['경관', '자연', '친구', '여름']",0.0,,2.0,"['친구', '여름']",2.0,"['경관', '자연']",7.0,1,0,0,0,0
제주올레 8코스,8.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '올레', '가을']",3.0,"['경관', '자연', '친구']",0.0,,1.0,['친구'],2.0,"['경관', '자연']",8.0,1,0,0,0,0
제주올레 9코스,10.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '맑음', '올레', '봄', '가을']",4.0,"['경관', '자연', '맑음', '친구']",0.0,,2.0,"['맑음', '친구']",3.0,"['경관', '맑음', '자연']",10.0,1,0,0,0,0
제주와싱톤,2.0,"['동반', '가족']",1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],2.0,1,0,0,0,0
제주워터월드,2.0,"['친구', '맑음']",6.0,"['맑음', '친구', '부모', '어린이', '관광지', '관광']",4.0,"['실내', '관광지', '관광', '어린이']",8.0,"['체험', '레저', '관광', '어린이', '맑음', '친구', '수상', '관광지']",2.0,"['관광', '맑음']",8.0,0,0,0,1,0
제주유리박물관,2.0,"['친구', '가을']",4.0,"['친구', '관광지', '관광', '무장애']",7.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화']",4.0,"['관광', '친구', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",7.0,0,0,1,0,0
제주유리의성,2.0,"['커플', '가을']",4.0,"['커플', '관광지', '관광', '무장애']",6.0,"['실내', '관광지', '관광', '무장애', '테마', '안전']",4.0,"['관광', '커플', '관광지', '무장애']",1.0,['관광'],6.0,0,0,1,0,0
제주인디,1.0,['자연'],2.0,"['자연', '관광']",1.0,['관광'],2.0,"['체험', '관광']",2.0,"['관광', '자연']",2.0,0,1,0,1,1
제주절물자연휴양림,7.0,"['걷기', '자연', '등산', '경관', '친구', '커플', '봄']",10.0,"['경관', '커플', '자연', '휴식', '친구', '힐링', '관광지', '여름', '관광', '무장애']",3.0,"['관광지', '관광', '무장애']",6.0,"['관광', '커플', '친구', '관광지', '여름', '무장애']",3.0,"['관광', '경관', '자연']",10.0,0,1,0,0,0
제주제트,1.0,['맑음'],2.0,"['맑음', '해변']",1.0,['안전'],5.0,"['체험', '레저', '맑음', '해변', '물놀이']",2.0,"['해변', '맑음']",5.0,0,0,0,1,0
제주조천스위스마을,2.0,"['맑음', '커플']",8.0,"['포토', '커플', '맑음', '스팟', '휴식', '여름', '관광', '무장애']",4.0,"['실내', '카페', '관광', '무장애']",7.0,"['관광', '마을', '맑음', '커플', '산책', '여름', '무장애']",3.0,"['관광', '맑음', '카페']",8.0,0,1,0,0,0
제주쥬티클럽,2.0,"['친구', '커플']",3.0,"['커플', '친구', '해변']",0.0,,6.0,"['체험', '레저', '커플', '친구', '수상', '해변']",1.0,['해변'],6.0,0,0,0,1,0
제주친구,2.0,"['친구', '커플']",4.0,"['커플', '친구', '관광지', '관광']",2.0,"['관광지', '관광']",5.0,"['체험', '관광', '커플', '친구', '관광지']",1.0,['관광'],5.0,0,0,0,1,0
제주카약,2.0,"['맑음', '커플']",2.0,"['커플', '맑음']",0.0,,5.0,"['체험', '레저', '맑음', '커플', '수상']",1.0,['맑음'],5.0,0,0,0,1,0
제주카트클럽,3.0,"['친구', '맑음', '커플']",4.0,"['커플', '맑음', '친구', '어린이']",1.0,['어린이'],6.0,"['체험', '레저', '어린이', '맑음', '커플', '친구']",1.0,['맑음'],6.0,0,0,0,1,0
제주캠핑올레,2.0,"['동반', '보호']",4.0,"['휴식', '힐링', '관광', '동반']",2.0,"['관광', '동반']",3.0,"['관광', '동반', '캠핑']",2.0,"['관광', '동반']",4.0,0,1,0,0,0
제주커피박물관 바움 Baum,2.0,"['친구', '커플']",4.0,"['커플', '친구', '관광지', '관광']",7.0,"['실내', '관광지', '관광', '박물관', '미술', '문화', '겨울']",4.0,"['관광', '커플', '친구', '관광지']",3.0,"['문화', '관광', '화관']",7.0,0,0,1,0,0
제주코기네,3.0,"['동반', '와이파이존', '보호']",2.0,"['휴식', '동반']",1.0,['동반'],1.0,['동반'],1.0,['동반'],3.0,1,0,0,0,0
제주특별자치도 도립미술관,1.0,['커플'],5.0,"['커플', '관광지', '관광', '무장애', '사계절']",8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '사계절']",4.0,"['관광', '커플', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",8.0,0,0,1,0,0
제주펫,1.0,['동반'],4.0,"['관광지', '관광', '무장애', '동반']",7.0,"['카페', '관광지', '식당', '관광', '동반', '음식', '무장애']",4.0,"['관광', '관광지', '동반', '무장애']",4.0,"['관광', '식당', '카페', '동반']",7.0,0,0,1,0,0
제주펫스쿨,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
제주평화박물관(전쟁평화박물관)[휴관중],1.0,['가을'],3.0,"['관광지', '관광', '무장애']",7.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화']",3.0,"['관광', '관광지', '무장애']",3.0,"['문화', '관광', '화관']",7.0,0,0,1,0,0
제주플래티늄카라반,1.0,['맑음'],1.0,['맑음'],0.0,,4.0,"['체험', '레저', '맑음', '캠핑']",1.0,['맑음'],4.0,0,0,0,1,0
제주하늘을날다(패러글라이딩),2.0,"['친구', '맑음']",2.0,"['맑음', '친구']",0.0,,4.0,"['체험', '레저', '맑음', '친구']",1.0,['맑음'],4.0,0,0,0,1,0
제주항 국제크루즈터미널,3.0,"['친구', '맑음', '커플']",4.0,"['커플', '맑음', '친구', '부모']",1.0,['실내'],3.0,"['맑음', '커플', '친구']",1.0,['맑음'],4.0,0,1,0,0,0
제주해양레저,1.0,['맑음'],2.0,"['맑음', '해변']",0.0,,6.0,"['체험', '레저', '맑음', '수상', '해변', '물놀이']",2.0,"['해변', '맑음']",6.0,0,0,0,1,0
제주해양레저파크,2.0,"['자연', '경관']",3.0,"['경관', '자연', '어린이']",2.0,"['테마', '어린이']",4.0,"['체험', '레저', '어린이', '수상']",2.0,"['경관', '자연']",4.0,0,0,0,1,0
제주해양사업단,3.0,"['친구', '맑음', '커플']",4.0,"['커플', '맑음', '친구', '해변']",0.0,,8.0,"['체험', '레저', '맑음', '커플', '친구', '수상', '해변', '물놀이']",2.0,"['해변', '맑음']",8.0,0,0,0,1,0
제주향교,1.0,['맑음'],5.0,"['맑음', '부모', '관광지', '관광', '무장애']",5.0,"['실내', '관광지', '관광', '무장애', '문화']",4.0,"['관광', '맑음', '관광지', '무장애']",6.0,"['문화', '유적지', '관광', '역사', '유적', '맑음']",6.0,0,0,0,0,1
제주허브동산,4.0,"['친구', '동반', '맑음', '커플']",7.0,"['커플', '맑음', '친구', '관광지', '관광', '무장애', '동반']",5.0,"['관광지', '관광', '동반', '무장애', '테마']",7.0,"['관광', '맑음', '커플', '친구', '관광지', '동반', '무장애']",3.0,"['관광', '맑음', '동반']",7.0,0,1,0,1,0
제주현대미술관,1.0,['커플'],6.0,"['포토', '커플', '스팟', '관광지', '관광', '무장애']",8.0,"['실내', '관광지', '관광', '박물관', '무장애', '미술', '문화', '겨울']",4.0,"['관광', '커플', '관광지', '무장애']",4.0,"['문화', '관광', '화관', '명품']",8.0,0,0,1,0,0
제주힐링명상센터,2.0,"['동반', '가족']",6.0,"['힐링', '부모', '관광지', '관광', '무장애', '동반']",5.0,"['관광지', '관광', '동반', '무장애', '테마']",4.0,"['관광', '관광지', '동반', '무장애']",2.0,"['관광', '동반']",6.0,0,1,0,0,0
제지기오름,7.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '가을']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",7.0,1,0,0,0,0
조남매구움과자,1.0,['동반'],1.0,['동반'],4.0,"['카페', '식당', '동반', '아메리카노']",1.0,['동반'],3.0,"['식당', '카페', '동반']",4.0,0,0,1,0,0
조랑말체험공원,1.0,['가을'],3.0,"['어린이', '관광지', '관광']",4.0,"['실내', '관광지', '관광', '어린이']",6.0,"['체험', '레저', '관광', '어린이', '관광지', '승마']",1.0,['관광'],6.0,0,0,0,1,0
조은동물병원,1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,['동반'],1.0,1,1,1,1,1
조이다이브,3.0,"['친구', '맑음', '커플']",4.0,"['커플', '맑음', '친구', '해변']",0.0,,8.0,"['체험', '레저', '맑음', '커플', '친구', '수상', '해변', '물놀이']",2.0,"['해변', '맑음']",8.0,0,0,0,1,0
조천만세동산,1.0,['봄'],1.0,['관광'],2.0,"['관광', '문화']",1.0,['관광'],6.0,"['문화', '유적지', '관광', '역사', '유적', '화관']",6.0,0,0,0,0,1
조천함덕해안도로,1.0,['맑음'],2.0,"['맑음', '일몰']",0.0,,1.0,['맑음'],1.0,['맑음'],2.0,0,1,0,0,0
조함해안도로,5.0,"['자연', '경관', '친구', '맑음', '커플']",7.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",1.0,['어린이'],4.0,"['어린이', '맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,0,1,0,0,0
족은노꼬메오름,9.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '동반', '커플', '봄']",6.0,"['경관', '커플', '자연', '관광지', '관광', '동반']",3.0,"['관광지', '관광', '동반']",4.0,"['관광', '커플', '관광지', '동반']",4.0,"['관광', '경관', '자연', '동반']",9.0,1,0,0,0,0
족은바리메,6.0,"['자연', '경관', '오름', '친구', '맑음', '커플']",5.0,"['경관', '커플', '자연', '맑음', '친구']",0.0,,3.0,"['맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",6.0,1,0,0,0,0
족은사슴이오름,6.0,"['도보', '자연', '경관', '오름', '친구', '커플']",6.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",1.0,['어린이'],3.0,"['어린이', '커플', '친구']",2.0,"['경관', '자연']",6.0,1,1,0,0,0
존자암지,3.0,"['자연', '경관', '맑음']",4.0,"['경관', '자연', '맑음', '관광']",2.0,"['관광', '문화']",2.0,"['관광', '맑음']",9.0,"['문화', '유적지', '관광', '역사', '유적', '경관', '맑음', '자연', '화관']",9.0,0,0,0,0,1
종달고망난돌쉼터,9.0,"['자연', '경관', '오름', '친구', '맑음', '커플', '올레', '봄', '가을']",17.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '휴식', '친구', '힐링', '부모', '해변', '관광지', '여름', '관광', '사계절', '치유', '일몰']",5.0,"['실내', '관광지', '관광', '사계절', '겨울']",7.0,"['관광', '맑음', '커플', '친구', '관광지', '해변', '여름']",7.0,"['관광', '역사', '유적', '해변', '경관', '맑음', '자연']",17.0,0,1,0,0,0
종달리수국길,7.0,"['도보', '걷기', '자연', '등산', '경관', '맑음', '커플']",7.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '여름']",0.0,,3.0,"['맑음', '커플', '여름']",3.0,"['경관', '맑음', '자연']",7.0,1,1,0,0,0
종달리전망대,3.0,"['자연', '경관', '맑음']",6.0,"['경관', '포토', '자연', '맑음', '스팟', '해변']",0.0,,2.0,"['맑음', '해변']",4.0,"['해변', '경관', '맑음', '자연']",6.0,0,1,0,0,0
종달리해변,5.0,"['자연', '경관', '친구', '맑음', '커플']",9.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '해변', '여름']",0.0,,5.0,"['맑음', '커플', '친구', '해변', '여름']",4.0,"['해변', '경관', '맑음', '자연']",9.0,0,1,0,0,0
종달리해안도로,2.0,"['맑음', '커플']",3.0,"['커플', '맑음', '여름']",0.0,,3.0,"['맑음', '커플', '여름']",1.0,['맑음'],3.0,0,1,0,1,0
좌보미오름,7.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",5.0,"['경관', '커플', '자연', '맑음', '친구']",0.0,,3.0,"['맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",7.0,1,0,0,0,0
주네가네,1.0,['동반'],1.0,['동반'],5.0,"['카페', '라떼', '식당', '동반', '음식']",1.0,['동반'],4.0,"['식당', '카페', '동반', '도로']",5.0,0,0,1,0,0
주상절리대(중문대포해안),5.0,"['자연', '경관', '친구', '맑음', '커플']",11.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구', '해변', '관광지', '관광', '무장애']",3.0,"['관광지', '관광', '무장애']",7.0,"['관광', '맑음', '커플', '친구', '관광지', '해변', '무장애']",5.0,"['관광', '해변', '경관', '맑음', '자연']",11.0,0,1,0,0,0
중문골프장,3.0,"['친구', '맑음', '커플']",5.0,"['커플', '맑음', '친구', '부모', '관광']",1.0,['관광'],6.0,"['체험', '레저', '관광', '맑음', '커플', '친구']",2.0,"['관광', '맑음']",6.0,0,0,0,1,0
중문관광단지,1.0,['커플'],4.0,"['커플', '부모', '어린이', '관광']",2.0,"['관광', '어린이']",4.0,"['체험', '관광', '어린이', '커플']",1.0,['관광'],4.0,0,1,0,1,0
중문모메든식당,1.0,['동반'],1.0,['동반'],4.0,"['카페', '식당', '동반', '음식']",1.0,['동반'],3.0,"['식당', '카페', '동반']",4.0,0,0,1,0,0
중문미로파크,1.0,['가을'],1.0,['어린이'],2.0,"['테마', '어린이']",2.0,"['체험', '어린이']",0.0,,2.0,0,0,1,1,0
중문색달해변(해산물),4.0,"['자연', '경관', '친구', '커플']",12.0,"['경관', '포토', '커플', '자연', '스팟', '휴식', '친구', '힐링', '부모', '어린이', '사계절', '치유']",2.0,"['사계절', '어린이']",3.0,"['어린이', '커플', '친구']",2.0,"['경관', '자연']",12.0,0,1,0,0,0
중문색달해수욕장,5.0,"['자연', '경관', '친구', '동반', '맑음']",9.0,"['경관', '자연', '맑음', '친구', '해변', '관광지', '여름', '관광', '동반']",3.0,"['관광지', '관광', '동반']",11.0,"['체험', '레저', '관광', '맑음', '친구', '수상', '관광지', '해변', '물놀이', '여름', '동반']",6.0,"['관광', '해변', '경관', '맑음', '자연', '동반']",11.0,0,0,0,1,0
중문승마공원,4.0,"['친구', '커플', '봄', '가을']",3.0,"['커플', '친구', '어린이']",1.0,['어린이'],6.0,"['체험', '레저', '어린이', '커플', '친구', '승마']",0.0,,6.0,0,0,0,1,0
중문카라반,1.0,['맑음'],1.0,['맑음'],0.0,,4.0,"['체험', '레저', '맑음', '캠핑']",1.0,['맑음'],4.0,0,0,0,1,0
중엄리새물,3.0,"['자연', '경관', '올레']",4.0,"['경관', '포토', '자연', '스팟']",0.0,,0.0,,2.0,"['경관', '자연']",4.0,0,1,0,0,0
지그리오름,6.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",6.0,1,0,0,0,0
지그리오름 (큰지그리),6.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",2.0,"['경관', '자연']",0.0,,0.0,,2.0,"['경관', '자연']",6.0,1,0,0,0,0
지미봉,6.0,"['자연', '경관', '오름', '친구', '맑음', '커플']",5.0,"['경관', '커플', '자연', '맑음', '친구']",0.0,,3.0,"['맑음', '커플', '친구']",3.0,"['경관', '맑음', '자연']",6.0,1,0,0,0,0
진빌레 밭담길,6.0,"['도보', '걷기', '자연', '경관', '맑음', '커플']",6.0,"['경관', '커플', '자연', '맑음', '부모', '어린이']",1.0,['어린이'],4.0,"['체험', '어린이', '맑음', '커플']",3.0,"['경관', '맑음', '자연']",6.0,1,1,0,0,0
짚불도,1.0,['동반'],1.0,['동반'],3.0,"['카페', '식당', '동반']",1.0,['동반'],3.0,"['식당', '카페', '동반']",3.0,0,0,1,0,1
차귀도,4.0,"['자연', '경관', '맑음', '커플']",5.0,"['경관', '커플', '자연', '맑음', '일몰']",1.0,['문화'],2.0,"['맑음', '커플']",7.0,"['문화', '유적지', '역사', '유적', '경관', '맑음', '자연']",7.0,0,0,0,0,1
차귀도요트,1.0,['맑음'],2.0,"['맑음', '부모']",0.0,,3.0,"['체험', '레저', '맑음']",1.0,['맑음'],3.0,0,0,0,1,0
차귀도유람선,4.0,"['도보', '자연', '경관', '동반']",5.0,"['경관', '자연', '관광지', '관광', '동반']",3.0,"['관광지', '관광', '동반']",4.0,"['체험', '관광', '관광지', '동반']",4.0,"['관광', '경관', '자연', '동반']",5.0,0,1,0,0,0
