관광지명,Group1,Group1_tag,group1_1,group1_1_tag,group1_2,group1_2_tag,Group2,Group2_tag,group2_1,group2_1_tag,group2_2,group2_2_tag,Group3,Group3_tag,group3_1,group3_1_tag,group3_2,group3_2_tag,Group4,Group4_tag,group4_1,group4_1_tag,group4_2,group4_2_tag,group4_3,group4_3_tag,Group5,Group5_tag,group5_1,group5_1_tag,group5_2,group5_2_tag
밧돌오름,1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
백약이오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '친구', '커플']",1.0,"['걷기', '등산', '오름', '친구', '커플']",0.0,"['커플', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
베릿네오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
별도봉,1.0,"['걷기', '자연', '등산', '경관', '오름', '봄']",1.0,"['걷기', '등산', '봄', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
병악현무암지대,1.0,"['걷기', '자연', '경관']",1.0,['걷기'],0.0,,1.0,"['경관', '자연', '해변']",1.0,['해변'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['해변', '경관', '자연']",0.0,['해변'],1.0,"['경관', '자연', '해변']"
"보롬이(하논, 화구구)",1.0,"['자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
볼레낭길,1.0,"['도보', '걷기', '자연', '등산', '경관']",1.0,"['걷기', '등산']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
봉구의간식,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
봉구의간식제주롯데마트점,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
봉글레산,1.0,"['걷기', '자연', '등산', '경관', '오름', '맑음']",1.0,"['걷기', '등산', '오름']",0.0,"['맑음', '오름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
부대악오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
북오름,1.0,"['도보', '자연', '경관', '오름', '친구', '커플']",1.0,"['오름', '친구', '커플']",1.0,"['커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
붉은오름(성산읍),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
붉은오름(표선면),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '사계절']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
블란디야,1.0,"['동반', '올레', '바비큐', '보호']",0.0,['올레'],1.0,"['동반', '보호']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
비양도 연평리 야영지,1.0,"['자연', '경관', '맑음']",0.0,,1.0,['맑음'],1.0,"['경관', '자연', '맑음']",1.0,['맑음'],1.0,['맑음'],0.0,,0.0,,0.0,,1.0,"['체험', '맑음', '캠핑']",0.0,['맑음'],1.0,"['맑음', '캠핑']",0.0,['캠핑'],1.0,"['경관', '맑음', '자연']",0.0,,1.0,"['경관', '자연', '맑음']"
사라봉,1.0,"['걷기', '자연', '등산', '경관', '오름', '친구']",1.0,"['걷기', '등산', '오름', '친구']",0.0,"['오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사라오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '커플']",1.0,"['걷기', '등산', '오름', '커플']",0.0,"['커플', '오름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사려니숲길,1.0,"['도보', '걷기', '자연', '등산', '경관', '친구', '커플', '봄']",1.0,"['걷기', '등산', '봄', '친구', '커플']",0.0,"['커플', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
사려니오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '커플', '봄']",1.0,"['걷기', '등산', '봄', '오름', '커플']",0.0,"['커플', '오름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산굼부리,1.0,"['걷기', '자연', '등산', '경관', '오름', '친구', '맑음', '가을']",1.0,"['걷기', '등산', '가을', '오름', '친구']",0.0,"['맑음', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산방산,1.0,"['걷기', '자연', '등산', '경관', '맑음', '봄', '가을']",1.0,"['걷기', '등산', '봄', '가을']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산방산 용머리해안 지질트레일,1.0,"['걷기', '자연', '등산', '경관', '친구', '맑음', '커플', '봄']",1.0,"['걷기', '등산', '봄', '친구', '커플']",0.0,"['맑음', '커플', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산양큰엉곶,1.0,"['도보', '걷기', '자연', '등산', '경관', '가을']",1.0,"['걷기', '등산', '가을']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
산지천,1.0,"['걷기', '자연', '등산', '경관']",1.0,"['걷기', '등산']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
삼다수숲길 지질트레일,1.0,"['도보', '걷기', '자연', '등산', '경관', '봄']",1.0,"['걷기', '등산', '봄']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
삼화훈동물병원,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
상추자항,1.0,"['친구', '맑음']",0.0,['친구'],1.0,"['맑음', '친구']",1.0,"['맑음', '친구']",0.0,['맑음'],1.0,"['친구', '맑음']",0.0,,0.0,,0.0,,1.0,"['맑음', '친구']",1.0,"['친구', '맑음']",1.0,"['맑음', '친구']",0.0,['친구'],0.0,,0.0,,0.0,
상효원,1.0,"['맑음', '봄']",1.0,['봄'],1.0,['맑음'],1.0,"['맑음', '관광']",1.0,"['관광', '맑음']",1.0,"['맑음', '관광']",0.0,,0.0,,0.0,,1.0,"['관광', '맑음']",1.0,"['관광', '맑음']",0.0,['맑음'],0.0,['관광'],1.0,"['관광', '맑음']",0.0,,1.0,['맑음']
새별오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '동반', '봄']",1.0,"['걷기', '등산', '봄', '오름']",0.0,"['동반', '오름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
샘이오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '맑음']",1.0,"['걷기', '등산', '오름']",0.0,"['맑음', '오름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
생이기정,1.0,"['걷기', '자연', '등산', '경관', '맑음', '가을']",1.0,"['걷기', '등산', '가을']",0.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서광리 곶자왈생태탐방로,1.0,"['도보', '걷기', '등산']",1.0,"['걷기', '등산']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서귀포 궁도장(천지정),1.0,"['자연', '경관', '친구', '커플']",1.0,"['친구', '커플']",1.0,"['커플', '친구']",1.0,"['경관', '커플', '자연', '친구']",0.0,['커플'],1.0,"['커플', '친구']",0.0,,0.0,,0.0,,1.0,"['체험', '레저', '커플', '친구']",1.0,"['친구', '커플', '레저']",1.0,"['레저', '커플', '친구']",1.0,"['커플', '레저', '친구']",0.0,,0.0,,0.0,
서귀포 늘바다 애견동반펜션,1.0,"['동반', '바비큐', '보호', '단체', '가족']",0.0,,1.0,"['동반', '보호', '가족', '단체']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['체험', '관광', '해변', '동반', '무장애']",0.0,"['관광', '무장애']",0.0,['해변'],1.0,"['동반', '관광', '무장애']",0.0,,0.0,,0.0,
서귀포농업기술센터 제주농업생태원,1.0,"['자연', '경관']",0.0,,0.0,,1.0,"['경관', '자연']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['경관', '자연']",0.0,,1.0,"['경관', '자연']"
서귀포치유의숲,1.0,"['도보', '걷기', '자연', '등산', '경관', '봄']",1.0,"['걷기', '등산', '봄']",0.0,,1.0,"['경관', '자연', '부모', '관광지', '관광', '치유']",0.0,"['관광', '관광지']",1.0,"['부모', '치유', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
서우봉,1.0,"['걷기', '자연', '등산', '경관', '오름', '동반', '맑음', '봄']",1.0,"['걷기', '등산', '봄', '오름']",0.0,"['동반', '맑음', '오름']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
선족이오름(알선족이),1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
섯알오름,1.0,"['도보', '자연', '경관', '오름', '친구', '커플']",1.0,"['오름', '친구', '커플']",1.0,"['커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성널오름 (성판악),1.0,"['도보', '걷기', '자연', '등산', '경관', '오름', '봄']",1.0,"['걷기', '등산', '봄', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성불오름,1.0,"['도보', '자연', '경관', '오름', '친구', '커플']",1.0,"['오름', '친구', '커플']",1.0,"['커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산풀하우스,1.0,"['동반', '바비큐', '와이파이존', '보호', '단체', '가족']",0.0,,1.0,"['동반', '보호', '가족', '단체']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
성산항,1.0,['맑음'],0.0,,1.0,['맑음'],1.0,['맑음'],1.0,['맑음'],1.0,['맑음'],0.0,,0.0,,0.0,,1.0,['맑음'],1.0,['맑음'],1.0,['맑음'],0.0,,1.0,['맑음'],0.0,,1.0,['맑음']
세미오름(삼의양오름),1.0,"['도보', '자연', '경관', '오름', '친구', '커플']",1.0,"['오름', '친구', '커플']",1.0,"['커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '친구', '부모', '어린이']",0.0,['커플'],1.0,"['커플', '친구', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
세미오름(샘이오름),1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
세화항,1.0,"['자연', '경관', '맑음']",0.0,,1.0,['맑음'],1.0,"['경관', '자연', '맑음']",1.0,['맑음'],1.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['경관', '맑음', '자연']",0.0,,1.0,"['경관', '자연', '맑음']"
소노벨제주,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
소노캄제주,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
소병악 (족은오름),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음']",0.0,"['오름', '친구']",1.0,"['맑음', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
손지오름,1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
수월봉 지질트레일,1.0,"['걷기', '자연', '등산', '경관', '친구', '맑음', '가을']",1.0,"['걷기', '등산', '가을', '친구']",0.0,"['맑음', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
쉼멍스테이,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
스위트모텔,1.0,"['동반', '와이파이존']",0.0,,1.0,['동반'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
슬리핑라이언,1.0,"['자연', '오름', '러닝', '홀리데이인', '가을']",1.0,"['가을', '오름']",0.0,['오름'],1.0,"['자연', '휴식', '힐링', '관광', '치유']",0.0,['관광'],1.0,"['휴식', '힐링', '치유', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
시루네펜션,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
신산공원,1.0,"['걷기', '자연', '등산', '경관', '봄']",1.0,"['걷기', '등산', '봄']",0.0,,1.0,"['경관', '자연', '휴식', '힐링', '어린이']",0.0,,1.0,"['휴식', '힐링', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
신양항(하추자항),1.0,"['맑음', '올레']",1.0,['올레'],1.0,['맑음'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
싱계물 공원,1.0,"['자연', '경관']",0.0,,0.0,,1.0,"['경관', '자연']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,"['경관', '자연']",0.0,,1.0,"['경관', '자연']"
아끈다랑쉬,1.0,"['걷기', '자연', '등산', '경관', '오름', '가을']",1.0,"['걷기', '등산', '가을', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
아뜨네통나무펜션,1.0,"['동반', '바비큐', '와이파이존', '보호']",0.0,,1.0,"['동반', '보호']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
아띠스떼21,1.0,"['러닝', '홀리데이인']",0.0,,0.0,,1.0,"['휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
아라i동물병원,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
아란치아,1.0,"['동반', '바비큐']",0.0,,1.0,['동반'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
아부오름,1.0,"['도보', '자연', '경관', '오름', '친구', '동반', '맑음', '커플', '봄', '가을']",1.0,"['봄', '가을', '오름', '친구', '커플']",1.0,"['동반', '맑음', '커플', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
아지트포독,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
안돌오름,1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
"안세미 (명도오름,明道岳)",1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
"알밤(알바매기, 알밤오름)",1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
알오름(성산읍),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
알오름(표선면),1.0,"['도보', '걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
알진오름(안친오름),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
애견동반 상추네,1.0,"['동반', '바비큐', '가족']",0.0,,1.0,"['동반', '가족']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
애월한담해안산책로,1.0,"['걷기', '자연', '등산', '경관', '친구', '동반', '맑음', '봄']",1.0,"['걷기', '등산', '봄', '친구']",0.0,"['동반', '맑음', '친구']",1.0,"['경관', '자연', '맑음', '친구', '해변', '관광지', '관광', '동반']",1.0,"['관광', '동반', '관광지', '맑음', '해변']",0.0,"['친구', '맑음', '관광']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
어리목계곡,1.0,"['자연', '경관', '가을']",1.0,['가을'],0.0,,1.0,"['경관', '자연', '사계절']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
어승생,1.0,"['걷기', '자연', '등산', '경관', '친구']",1.0,"['걷기', '등산', '친구']",0.0,['친구'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
엉덩물계곡,1.0,"['자연', '경관', '친구', '맑음', '커플', '올레', '봄']",1.0,"['봄', '친구', '올레', '커플']",0.0,"['맑음', '커플', '친구']",1.0,"['경관', '커플', '자연', '맑음', '친구', '부모', '어린이']",0.0,"['맑음', '커플']",1.0,"['커플', '친구', '맑음', '부모', '어린이']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
엉알해안산책로,1.0,"['걷기', '자연', '등산', '경관', '맑음', '커플', '가을']",1.0,"['걷기', '등산', '가을', '커플']",0.0,"['맑음', '커플']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
에메랄드하우스,1.0,"['동반', '바비큐']",0.0,,1.0,['동반'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
에퀴녹스 드 협재,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
엔젤하우스,1.0,"['동반', '보호', '단체']",0.0,,1.0,"['동반', '보호', '단체']",1.0,"['휴식', '치유', '동반']",0.0,['동반'],1.0,"['휴식', '치유']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
엠버퓨어힐호텔&리조트,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
열리해안길,1.0,"['도보', '친구', '맑음', '커플', '올레']",1.0,"['친구', '올레', '커플']",1.0,"['맑음', '커플', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
영주산,1.0,"['걷기', '자연', '등산', '경관', '오름']",1.0,"['걷기', '등산', '오름']",0.0,['오름'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
영천악(영천오름),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플']",0.0,"['오름', '친구', '커플']",1.0,"['맑음', '커플', '오름', '친구']",1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '친구', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
예이츠산장,1.0,"['동반', '바비큐', '와이파이존']",0.0,,1.0,['동반'],0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
예절이오름(여절악),1.0,"['도보', '자연', '경관', '오름', '친구', '맑음', '커플', '봄', '가을']",1.0,"['봄', '가을', '오름', '친구', '커플']",0.0,"['맑음', '커플', '오름', '친구']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
예초리기정길,1.0,"['도보', '걷기', '자연', '등산', '경관']",1.0,"['걷기', '등산']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
옛마을펜션,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
오라동 청보리-메밀꽃밭,1.0,"['자연', '경관', '친구', '맑음', '커플', '봄', '가을']",1.0,"['봄', '가을', '친구', '커플']",0.0,"['맑음', '커플', '친구']",1.0,"['경관', '포토', '커플', '자연', '맑음', '스팟', '친구']",1.0,"['포토', '스팟', '맑음', '커플']",0.0,"['커플', '친구', '맑음']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
오롯바이에퀴녹스,1.0,['동반'],0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],0.0,,0.0,,1.0,['동반'],1.0,['동반'],1.0,['동반'],0.0,
오후 세시의 고양이,1.0,"['러닝', '홀리데이인']",0.0,,0.0,,1.0,"['휴식', '힐링']",0.0,,1.0,"['휴식', '힐링']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
온더스톤펜션,1.0,"['동반', '바비큐', '가족']",0.0,,1.0,"['동반', '가족']",0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
